Temperature,Humidity,Rainfall,Soil_Type,Soil_pH,Nitrogen,Phosphorus,Potassium,Crop_Type,Land_Area,Recommended_Crop,Recommended_Fertilizer,Recommended_N,Recommended_P,Recommended_K,Overuse_Label
22.13,90.98,104.54,Loamy,6.39,10.0,141.0,201.0,Apple,12.99,Apple,MOP,60,40,60,High_Overuse
26.03,69.56,37.11,Loamy,7.39,17.0,74.0,17.0,Lentil,47.12,Lentil,DAP,20,60,40,Normal
25.24,80.09,400.0,Loamy,6.06,74.4,40.2,136.8,Grapes,21.42,Grapes,Ferrous Sulphate,60,60,80,Slight_Overuse
30.0,62.18,500.0,Loamy,6.5,50.0,35.0,20.0,Jowar,17.78,Jowar,SSP,80,40,40,Normal
20.0,62.18,600.0,Loamy,6.5,20.0,60.0,35.0,Groundnut,39.64,Groundnut,Chilated Micronutrient,25,50,75,Normal
24.52,88.67,141.28,Loamy,8.27,3.8,53.9,83.6,Soybean,24.55,Soybean,DAP,20,60,40,Slight_Overuse
33.8,40.03,176.62,Sandy,7.45,16.0,56.0,17.0,Pigeonpeas,1.69,Pigeonpeas,DAP,20,60,40,Normal
31.59,88.89,40.85,Sandy,6.55,94.7,20.7,58.5,Muskmelon,4.93,Muskmelon,14-35-14,80,40,80,Normal
21.79,79.85,400.0,Loamy,7.97,111.0,75.2,67.6,Cotton,28.53,Cotton,DAP,120,60,60,Slight_Overuse
35.0,76.04,1000.0,Loamy,7.5,150.0,60.0,75.0,Cotton,44.67,Cotton,Magnesium Sulphate,120,60,60,Normal
20.0,60.0,900.0,Loamy,6.0,140.0,85.0,150.0,Sugarcane,38.99,Sugarcane,DAP,250,60,120,Slight_Overuse
23.09,75.61,400.0,Loamy,6.64,120.7,50.5,62.5,Cotton,49.39,Cotton,Magnesium Sulphate,120,60,60,Normal
30.0,76.04,700.0,Loamy,6.0,115.0,25.0,55.0,Cotton,45.84,Cotton,12:32:16 NPK,120,60,60,Normal
27.34,88.5,51.1,Loamy,7.03,11.0,60.0,23.0,Mungbean,38.87,Mungbean,DAP,25,50,30,Normal
24.65,60.52,400.0,Loamy,6.46,133.8,62.0,106.6,Sugarcane,8.06,Sugarcane,DAP,250,60,120,Normal
18.9,58.46,400.0,Loamy,7.1,140.7,62.6,129.1,Sugarcane,11.04,Sugarcane,DAP,250,60,120,Normal
23.35,88.03,25.61,Sandy,6.35,105.8,19.8,55.2,Watermelon,35.33,Watermelon,14-35-14,80,40,80,Slight_Overuse
36.21,62.52,400.0,Loamy,6.49,146.2,72.6,120.5,Sugarcane,13.12,Sugarcane,DAP,250,60,120,Normal
32.54,65.35,57.5,Clay,7.34,33.8,64.5,25.8,Blackgram,44.76,Blackgram,DAP,20,50,30,High_Overuse
24.37,87.13,44.64,Sandy,6.45,101.0,17.0,55.0,Watermelon,36.8,Watermelon,14-35-14,80,40,80,Slight_Overuse
27.23,72.41,203.93,Loamy,7.12,94.4,58.0,39.6,Jute,3.77,Jute,Urea,60,30,30,High_Overuse
23.98,60.71,400.0,Loamy,5.85,91.6,76.4,58.2,Wheat,2.87,Wheat,Urea,120,60,40,High_Overuse
35.0,62.18,700.0,Loamy,7.0,75.0,40.0,30.0,Moong,39.85,Moong,MOP,20,50,30,Slight_Overuse
33.52,75.84,111.16,Clay,4.99,9.0,32.0,87.0,Rice,2.96,Rice,Urea,80,40,40,Slight_Overuse
35.0,62.18,1000.0,Loamy,5.5,50.0,40.0,75.0,Ginger,49.26,Ginger,Urea,75,50,100,Normal
30.0,76.04,900.0,Loamy,7.0,110.0,70.0,60.0,Cotton,4.72,Cotton,DAP,120,60,60,Normal
15.94,79.13,183.26,Sandy,8.6,38.0,65.0,50.0,Cotton,26.04,Cotton,14-35-14,120,60,60,Normal
29.97,59.8,400.0,Loamy,6.67,68.2,49.7,37.8,Jowar,6.12,Jowar,10:26:26 NPK,80,40,40,Normal
25.0,60.0,1000.0,Loamy,7.0,120.0,65.0,60.0,Sugarcane,47.21,Sugarcane,MOP,250,60,120,Normal
19.48,20.19,84.6,Sandy,6.13,29.1,73.7,83.0,Chickpea,20.69,Chickpea,DAP,20,60,40,High_Overuse
32.89,61.85,400.0,Loamy,6.71,137.0,56.9,126.9,Sugarcane,45.01,Sugarcane,MOP,250,60,120,Normal
29.64,64.33,400.0,Loamy,7.1,95.3,57.6,110.6,Sugarcane,13.84,Sugarcane,MOP,250,60,120,Normal
22.67,57.89,400.0,Loamy,7.16,70.7,38.5,51.2,Wheat,6.24,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
32.8,69.38,277.21,Loamy,7.7,39.0,50.0,193.0,Barley,37.84,Barley,Urea,60,40,20,Slight_Overuse
35.0,80.19,1200.0,Loamy,6.0,115.0,55.0,60.0,Rice,44.72,Rice,50:26:26 NPK,80,40,40,High_Overuse
28.39,95.78,21.58,Sandy,6.34,113.6,24.7,53.1,Muskmelon,11.51,Muskmelon,14-35-14,80,40,80,Slight_Overuse
34.74,93.12,100.2,Sandy,6.95,13.0,16.0,8.0,Orange,7.45,Orange,MOP,60,40,60,Normal
37.3,35.44,277.78,Loamy,7.94,64.0,86.0,7.0,Maize,5.88,Maize,17-17-17,120,60,40,Slight_Overuse
18.69,61.76,400.0,Loamy,5.55,73.4,48.8,36.1,Turmeric,1.53,Turmeric,Urea,120,60,120,Normal
27.93,91.56,149.91,Sandy,6.72,54.0,65.0,47.0,Papaya,2.39,Papaya,20-20,120,60,120,Normal
19.67,89.99,93.65,Sandy,5.53,18.0,27.6,47.0,Pomegranate,34.97,Pomegranate,13:32:26 NPK,50,50,100,Normal
36.91,75.73,400.0,Loamy,6.64,123.1,56.9,79.0,Cotton,28.51,Cotton,DAP,120,60,60,Slight_Overuse
21.51,12.65,97.16,Sandy,7.3,51.2,67.6,85.7,Chickpea,44.53,Chickpea,DAP,20,60,40,High_Overuse
27.75,80.27,57.81,Loamy,6.9,26.4,38.6,18.0,Mungbean,38.24,Mungbean,DAP,25,50,30,Normal
33.98,76.7,400.0,Loamy,7.7,107.8,50.6,68.9,Cotton,7.15,Cotton,13:32:26 NPK,120,60,60,Normal
17.0,64.27,72.83,Clay,8.19,23.0,56.0,199.0,Rice,16.21,Rice,Urea,80,40,40,High_Overuse
20.37,16.9,82.25,Sandy,8.77,59.0,55.0,79.0,Chickpea,3.77,Chickpea,DAP,20,60,40,High_Overuse
25.68,58.36,398.38,Loamy,6.47,31.7,34.6,19.7,Soybean,26.53,Soybean,SSP,20,60,40,Slight_Overuse
24.93,44.54,183.89,Loamy,4.86,81.0,14.0,41.0,Barley,47.72,Barley,Urea,60,40,20,High_Overuse
27.75,90.61,20.0,Sandy,5.96,97.2,28.4,55.2,Muskmelon,11.85,Muskmelon,14-35-14,80,40,80,Normal
24.07,81.64,51.75,Sandy,6.92,103.0,16.0,49.0,Watermelon,31.15,Watermelon,14-35-14,80,40,80,Slight_Overuse
25.0,58.93,700.0,Loamy,6.0,100.0,50.0,60.0,Wheat,29.92,Wheat,Urea,120,60,40,Slight_Overuse
35.0,62.18,600.0,Loamy,7.5,50.0,30.0,25.0,Moong,22.66,Moong,SSP,20,50,30,Slight_Overuse
33.05,68.97,225.39,Loamy,6.1,66.0,47.0,135.0,Sugarcane,37.72,Sugarcane,20-20,250,60,120,Normal
20.0,60.0,700.0,Loamy,6.5,125.0,70.0,100.0,Sugarcane,18.34,Sugarcane,MOP,250,60,120,Normal
25.0,62.18,700.0,Loamy,7.5,25.0,45.0,40.0,Groundnut,1.16,Groundnut,SSP,25,50,75,Normal
28.27,61.19,63.3,Clay,7.51,56.0,76.0,16.0,Blackgram,49.02,Blackgram,DAP,20,50,30,High_Overuse
28.57,57.31,64.53,Sandy,8.66,22.0,55.0,24.0,Mothbeans,1.88,Mothbeans,DAP,20,40,20,Slight_Overuse
35.11,64.79,400.0,Loamy,5.48,47.8,41.2,69.6,Ginger,39.72,Ginger,Urea,75,50,100,Normal
33.78,82.24,252.67,Loamy,6.49,123.0,116.0,148.0,Sugarcane,34.87,Sugarcane,20-20,250,60,120,Slight_Overuse
20.0,58.93,900.0,Loamy,6.0,115.0,60.0,60.0,Wheat,42.11,Wheat,Urea,120,60,40,Slight_Overuse
31.88,58.46,400.0,Loamy,6.99,127.9,66.3,80.8,Sugarcane,13.91,Sugarcane,DAP,250,60,120,Normal
27.93,93.56,20.66,Sandy,6.43,95.0,21.0,47.0,Muskmelon,19.79,Muskmelon,14-35-14,80,40,80,Normal
19.54,66.35,173.11,Sandy,6.15,10.0,71.0,18.0,Pigeonpeas,9.27,Pigeonpeas,DAP,20,60,40,Normal
38.59,91.58,102.27,Sandy,6.83,43.0,64.0,47.0,Papaya,37.47,Papaya,20-20,120,60,120,Normal
29.39,58.54,400.0,Loamy,6.47,145.2,66.1,149.0,Sugarcane,20.23,Sugarcane,Urea,250,60,120,Normal
22.8,84.15,91.64,Sandy,7.05,103.0,51.0,20.0,Cotton,13.71,Cotton,14-35-14,120,60,60,Normal
25.76,59.54,39.46,Sandy,7.16,20.8,45.5,21.4,Mothbeans,7.2,Mothbeans,DAP,20,40,20,Normal
25.1,87.53,59.27,Sandy,6.59,92.0,20.0,55.0,Watermelon,47.84,Watermelon,14-35-14,80,40,80,Normal
23.67,47.29,141.13,Sandy,7.34,19.0,57.0,23.0,Pigeonpeas,4.9,Pigeonpeas,DAP,20,60,40,Normal
25.07,82.5,93.51,Sandy,6.52,130.0,59.0,19.0,Cotton,20.29,Cotton,14-35-14,120,60,60,Normal
21.34,51.76,118.28,Clay,7.07,125.1,19.6,38.7,Coffee,19.99,Coffee,DAP,60,30,60,Slight_Overuse
37.58,39.76,286.09,Loamy,8.41,112.9,72.6,32.9,Soybean,47.38,Soybean,DAP,20,60,40,Slight_Overuse
25.0,62.18,700.0,Loamy,6.0,55.0,30.0,35.0,Jowar,2.97,Jowar,Urea,80,40,40,Normal
25.0,58.93,500.0,Loamy,7.0,60.0,55.0,45.0,Wheat,46.05,Wheat,Urea,120,60,40,Normal
32.55,84.04,137.28,Clay,6.29,133.9,32.8,43.3,Rice,10.77,Rice,Urea,80,40,40,Slight_Overuse
19.46,18.73,68.81,Sandy,7.22,33.0,75.0,84.0,Chickpea,42.73,Chickpea,DAP,20,60,40,High_Overuse
23.04,78.81,255.46,Loamy,5.58,130.0,97.0,116.0,Soybean,28.35,Soybean,DAP,20,60,40,High_Overuse
29.05,57.48,400.0,Loamy,5.35,44.6,18.8,13.7,Groundnut,29.81,Groundnut,Chilated Micronutrient,25,50,75,Slight_Overuse
31.54,63.53,400.0,Loamy,6.35,70.2,60.6,38.6,Jowar,44.23,Jowar,Urea,80,40,40,Slight_Overuse
34.08,80.1,400.0,Loamy,5.92,95.7,38.7,58.3,Rice,38.59,Rice,Urea,80,40,40,Slight_Overuse
33.52,74.1,400.0,Loamy,6.41,122.6,60.3,75.9,Cotton,24.04,Cotton,DAP,120,60,60,Slight_Overuse
25.0,62.18,600.0,Loamy,7.0,130.0,75.0,40.0,Maize,11.35,Maize,Urea,120,60,40,Normal
24.81,58.47,400.0,Loamy,5.88,135.9,65.5,137.8,Sugarcane,44.64,Sugarcane,Urea,250,60,120,Normal
26.59,50.77,96.58,Loamy,6.08,9.3,25.0,30.6,Mango,0.5,Mango,MOP,50,50,80,Normal
32.99,43.31,98.56,Loamy,6.17,3.0,14.6,27.7,Mango,9.35,Mango,MOP,50,50,80,Normal
30.0,80.19,1400.0,Loamy,6.0,115.0,45.0,60.0,Rice,6.58,Rice,50:26:26 NPK,80,40,40,High_Overuse
24.29,84.62,81.06,Sandy,6.53,103.0,42.0,17.0,Cotton,14.98,Cotton,14-35-14,120,60,60,Normal
26.42,64.51,63.47,Clay,7.34,44.0,63.0,15.0,Blackgram,26.39,Blackgram,DAP,20,50,30,High_Overuse
15.0,58.93,500.0,Loamy,6.0,75.0,45.0,60.0,Wheat,46.91,Wheat,Urea,120,60,40,Slight_Overuse
19.16,15.84,82.7,Sandy,7.35,27.0,73.0,79.0,Chickpea,11.36,Chickpea,DAP,20,60,40,High_Overuse
24.83,61.04,400.0,Loamy,6.45,119.5,63.4,40.9,Maize,46.95,Maize,Urea,120,60,40,Normal
20.97,78.98,71.42,Sandy,6.46,32.8,123.6,204.2,Grapes,14.62,Grapes,MOP,60,60,80,High_Overuse
25.77,59.31,53.81,Sandy,7.75,22.6,37.4,21.7,Mothbeans,39.19,Mothbeans,DAP,20,40,20,Normal
21.28,59.35,234.01,Sandy,5.14,62.0,52.0,151.0,Cotton,15.86,Cotton,14-35-14,120,60,60,Slight_Overuse
26.13,86.55,40.71,Sandy,6.0,99.0,6.0,45.0,Watermelon,35.43,Watermelon,14-35-14,80,40,80,Normal
29.31,59.9,400.0,Loamy,6.4,46.7,63.7,61.0,Ginger,43.49,Ginger,DAP,75,50,100,Slight_Overuse
28.46,80.96,134.88,Loamy,7.03,68.4,49.6,49.4,Jute,29.72,Jute,Urea,60,30,30,High_Overuse
20.0,62.18,900.0,Loamy,6.5,60.0,40.0,80.0,Ginger,46.13,Ginger,Ammonium Sulphate,75,50,100,Normal
28.36,87.6,58.0,Loamy,6.32,36.0,38.0,15.0,Mungbean,8.53,Mungbean,DAP,25,50,30,Slight_Overuse
23.66,80.8,131.99,Loamy,5.8,82.1,87.1,55.0,Banana,20.66,Banana,20-20,200,60,200,Slight_Overuse
36.72,71.4,134.2,Loamy,8.59,128.0,100.2,156.0,Soybean,24.01,Soybean,DAP,20,60,40,High_Overuse
26.76,59.26,400.0,Loamy,8.37,130.3,82.6,63.2,Sugarcane,4.4,Sugarcane,MOP,250,60,120,Slight_Overuse
20.0,62.18,700.0,Loamy,6.0,25.0,30.0,20.0,Tur,1.67,Tur,MOP,20,50,30,Normal
35.0,62.18,700.0,Loamy,7.0,80.0,40.0,25.0,Moong,32.1,Moong,SSP,20,50,30,Slight_Overuse
27.43,50.5,175.04,Clay,6.89,94.2,27.2,34.0,Coffee,8.6,Coffee,DAP,60,30,60,Slight_Overuse
30.98,61.35,400.0,Loamy,7.11,52.9,47.6,53.7,Wheat,28.82,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
21.4,84.39,284.44,Clay,5.66,79.8,56.8,42.9,Rice,4.05,Rice,Urea,80,40,40,Slight_Overuse
21.25,62.81,56.17,Loamy,7.46,40.4,70.3,10.7,Lentil,31.02,Lentil,DAP,20,60,40,Slight_Overuse
21.27,67.17,76.71,Loamy,8.64,46.0,33.0,13.0,Soybean,41.91,Soybean,DAP,20,60,40,Slight_Overuse
25.0,62.18,800.0,Loamy,6.0,20.0,40.0,30.0,Groundnut,24.3,Groundnut,Chilated Micronutrient,25,50,75,Normal
26.49,88.59,46.06,Sandy,6.31,111.0,6.0,53.0,Watermelon,2.98,Watermelon,14-35-14,80,40,80,Slight_Overuse
36.93,95.0,111.27,Sandy,6.8,44.8,72.9,51.5,Papaya,25.2,Papaya,20-20,120,60,120,Normal
26.57,80.9,181.29,Loamy,6.35,72.0,42.0,43.0,Jute,24.94,Jute,Urea,60,30,30,High_Overuse
29.0,58.0,500.0,Sandy,6.5,15.0,37.0,0.0,Millets,27.98,Millets,DAP,60,30,30,Normal
21.13,59.94,400.0,Loamy,6.85,121.8,78.8,96.3,Sugarcane,35.28,Sugarcane,DAP,250,60,120,Slight_Overuse
20.0,60.0,1000.0,Loamy,6.5,90.0,50.0,100.0,Sugarcane,30.33,Sugarcane,Urea,250,60,120,Normal
17.66,61.1,400.0,Loamy,6.27,70.8,57.0,56.7,Wheat,17.65,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
23.61,79.3,72.5,Sandy,7.72,121.0,47.0,16.0,Cotton,22.53,Cotton,14-35-14,120,60,60,Normal
26.5,79.38,400.0,Loamy,6.08,127.0,43.8,49.9,Cotton,16.89,Cotton,Magnesium Sulphate,120,60,60,Normal
33.51,45.71,126.67,Sandy,7.32,5.0,55.0,18.0,Pigeonpeas,7.32,Pigeonpeas,DAP,20,60,40,Normal
35.0,80.19,1200.0,Loamy,7.0,120.0,50.0,50.0,Rice,15.89,Rice,Urea,80,40,40,Slight_Overuse
28.13,81.81,297.92,Clay,5.54,91.8,57.0,27.5,Rice,12.43,Rice,Urea,80,40,40,Slight_Overuse
28.92,56.7,77.75,Loamy,6.41,1.3,48.3,11.5,Barley,1.11,Barley,Urea,60,40,20,Normal
20.78,90.06,129.45,Sandy,6.98,39.8,32.0,35.9,Pomegranate,38.49,Pomegranate,13:32:26 NPK,50,50,100,Normal
35.0,62.18,600.0,Loamy,7.0,30.0,30.0,25.0,Tur,30.82,Tur,MOP,20,50,30,Slight_Overuse
18.87,93.25,119.39,Sandy,6.16,24.0,27.0,9.0,Orange,20.51,Orange,MOP,60,40,60,Normal
27.46,62.9,69.46,Clay,6.51,42.0,58.0,25.0,Blackgram,41.4,Blackgram,DAP,20,50,30,Slight_Overuse
22.13,61.97,400.0,Loamy,6.43,140.1,61.8,141.2,Sugarcane,0.5,Sugarcane,DAP,250,60,120,Normal
28.65,82.69,98.75,Loamy,5.84,118.0,88.0,52.0,Banana,33.79,Banana,20-20,200,60,200,Slight_Overuse
30.37,76.73,400.0,Loamy,6.58,106.5,75.3,41.2,Cotton,30.89,Cotton,DAP,120,60,60,Slight_Overuse
25.5,62.28,400.0,Loamy,5.57,147.7,58.2,48.8,Maize,25.26,Maize,Urea,120,60,40,Normal
19.6,63.03,400.0,Loamy,6.54,54.7,64.7,40.8,Wheat,33.85,Wheat,Urea,120,60,40,Normal
25.63,74.81,109.25,Loamy,5.78,98.4,76.3,47.1,Banana,24.07,Banana,20-20,200,60,200,Slight_Overuse
20.3,63.06,290.68,Loamy,5.35,49.0,83.0,152.0,Barley,20.91,Barley,Urea,60,40,20,High_Overuse
30.0,80.19,1400.0,Loamy,7.0,115.0,40.0,50.0,Rice,44.07,Rice,Urea,80,40,40,Slight_Overuse
20.0,62.18,900.0,Loamy,6.5,40.0,50.0,20.0,Gram,16.08,Gram,MOP,20,60,40,Slight_Overuse
25.94,59.18,400.0,Loamy,7.04,91.8,55.0,60.7,Wheat,46.29,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
26.85,87.77,138.52,Sandy,4.8,62.0,20.0,28.0,Cotton,37.38,Cotton,14-35-14,120,60,60,Normal
32.17,87.65,266.75,Sandy,6.5,22.6,42.5,33.6,Cotton,14.96,Cotton,14-35-14,120,60,60,Normal
18.15,89.61,119.69,Sandy,6.57,38.5,19.1,47.3,Pomegranate,2.27,Pomegranate,13:32:26 NPK,50,50,100,Normal
23.3,72.67,229.67,Loamy,5.92,13.0,49.0,49.0,Barley,29.25,Barley,Urea,60,40,20,Slight_Overuse
20.15,82.3,400.0,Loamy,6.33,75.4,56.4,119.7,Grapes,40.75,Grapes,10:10:10 NPK,60,60,80,High_Overuse
25.62,63.47,108.83,Loamy,6.58,87.0,54.0,20.0,Maize,23.13,Maize,17-17-17,120,60,40,Normal
18.43,80.56,69.76,Sandy,5.57,15.0,125.0,199.0,Grapes,5.8,Grapes,MOP,60,60,80,High_Overuse
25.0,62.18,1000.0,Loamy,6.0,45.0,45.0,65.0,Ginger,11.82,Ginger,Urea,75,50,100,Normal
28.93,91.39,23.2,Sandy,6.44,83.0,15.0,49.0,Muskmelon,10.44,Muskmelon,14-35-14,80,40,80,Normal
26.51,59.95,400.0,Loamy,6.1,31.4,24.1,41.4,Turmeric,41.41,Turmeric,White Potash,120,60,120,Normal
15.0,58.93,900.0,Loamy,7.5,115.0,60.0,45.0,Wheat,20.7,Wheat,19:19:19 NPK,120,60,40,Normal
27.08,83.31,107.32,Loamy,6.34,93.0,72.7,59.7,Banana,15.01,Banana,20-20,200,60,200,Normal
15.0,58.93,800.0,Loamy,7.0,105.0,45.0,50.0,Wheat,46.43,Wheat,Urea,120,60,40,Normal
27.77,61.27,400.0,Loamy,8.53,134.1,79.3,61.7,Sugarcane,9.61,Sugarcane,DAP,250,60,120,Slight_Overuse
39.09,44.16,238.71,Loamy,6.48,42.0,70.0,145.0,Sugarcane,20.01,Sugarcane,20-20,250,60,120,Normal
23.64,80.29,263.11,Clay,5.01,69.0,46.0,41.0,Rice,17.01,Rice,Urea,80,40,40,Normal
23.97,62.36,53.41,Loamy,7.01,32.0,78.0,22.0,Lentil,38.96,Lentil,DAP,20,60,40,High_Overuse
25.0,62.18,500.0,Loamy,7.5,140.0,80.0,60.0,Maize,35.66,Maize,MOP,120,60,40,High_Overuse
31.27,60.23,400.0,Loamy,7.06,137.8,83.0,124.4,Sugarcane,26.15,Sugarcane,Urea,250,60,120,Slight_Overuse
24.25,55.65,64.24,Loamy,7.0,76.0,39.0,24.0,Maize,49.29,Maize,17-17-17,120,60,40,Normal
24.13,58.37,400.0,Loamy,7.26,125.4,54.1,43.3,Wheat,27.95,Wheat,19:19:19 NPK,120,60,40,Normal
18.57,54.27,140.01,Loamy,6.42,73.0,117.0,129.0,Barley,4.67,Barley,Urea,60,40,20,High_Overuse
25.0,62.18,400.0,Loamy,6.5,70.0,30.0,30.0,Urad,17.18,Urad,DAP,20,50,30,Slight_Overuse
27.62,94.82,30.96,Sandy,6.14,88.2,22.8,55.2,Muskmelon,28.22,Muskmelon,14-35-14,80,40,80,Normal
25.0,60.0,1000.0,Loamy,6.0,125.0,60.0,135.0,Sugarcane,21.41,Sugarcane,Urea,250,60,120,Normal
18.13,61.6,400.0,Loamy,6.4,154.5,71.3,132.8,Sugarcane,20.55,Sugarcane,Urea,250,60,120,Normal
24.07,57.88,400.0,Loamy,7.45,101.0,36.2,61.4,Wheat,10.21,Wheat,Urea,120,60,40,Slight_Overuse
37.24,59.57,400.0,Loamy,7.89,71.0,56.1,113.5,Sugarcane,6.2,Sugarcane,MOP,250,60,120,Normal
30.11,61.99,400.0,Loamy,7.11,154.2,72.8,50.0,Maize,39.32,Maize,SSP,120,60,40,Slight_Overuse
23.14,59.34,400.0,Loamy,7.21,81.1,48.8,49.8,Wheat,46.01,Wheat,19:19:19 NPK,120,60,40,Normal
15.0,58.93,500.0,Loamy,7.0,75.0,55.0,60.0,Wheat,33.52,Wheat,19:19:19 NPK,120,60,40,Slight_Overuse
20.0,58.93,600.0,Loamy,6.5,65.0,40.0,45.0,Wheat,5.2,Wheat,Urea,120,60,40,Normal
18.01,65.56,400.0,Loamy,5.81,144.5,69.4,63.7,Maize,7.66,Maize,MOP,120,60,40,Slight_Overuse
30.0,60.0,900.0,Loamy,6.5,145.0,75.0,140.0,Sugarcane,25.65,Sugarcane,DAP,250,60,120,Normal
25.0,57.47,400.0,Loamy,6.5,50.0,35.0,20.0,Soybean,7.54,Soybean,SSP,20,60,40,Slight_Overuse
27.96,65.16,68.31,Loamy,6.67,82.7,38.2,25.3,Maize,48.39,Maize,17-17-17,120,60,40,Normal
24.82,62.25,400.0,Loamy,6.05,11.7,6.7,8.1,Moong,29.54,Moong,MOP,20,50,30,Normal
30.0,76.04,900.0,Loamy,6.0,110.0,50.0,70.0,Cotton,37.78,Cotton,DAP,120,60,60,Normal
26.81,79.85,94.79,Loamy,5.44,59.0,98.0,160.0,Barley,35.61,Barley,Urea,60,40,20,High_Overuse
27.23,52.95,175.73,Clay,7.49,104.0,20.0,26.0,Coffee,44.17,Coffee,DAP,60,30,60,Slight_Overuse
33.51,37.95,86.38,Loamy,6.42,41.0,52.0,177.0,Barley,47.7,Barley,Urea,60,40,20,High_Overuse
32.19,47.58,138.65,Loamy,5.24,0.0,57.3,201.9,Barley,34.72,Barley,Urea,60,40,20,High_Overuse
25.0,76.04,800.0,Loamy,6.5,130.0,40.0,65.0,Cotton,35.1,Cotton,13:32:26 NPK,120,60,60,Normal
29.38,44.82,172.4,Sandy,6.84,11.0,72.0,22.0,Pigeonpeas,47.51,Pigeonpeas,DAP,20,60,40,Normal
21.82,60.53,186.37,Loamy,8.51,46.3,56.0,185.0,Barley,37.18,Barley,Urea,60,40,20,High_Overuse
30.82,92.06,122.16,Sandy,7.77,22.5,26.4,3.2,Orange,34.05,Orange,MOP,60,40,60,Normal
25.0,62.18,400.0,Loamy,6.0,40.0,25.0,25.0,Tur,33.28,Tur,Urea,20,50,30,Slight_Overuse
29.51,77.25,400.0,Loamy,6.5,135.9,47.0,54.9,Cotton,30.98,Cotton,DAP,120,60,60,Normal
26.44,89.97,195.19,Loamy,5.26,31.0,107.0,7.0,Barley,19.47,Barley,Urea,60,40,20,Slight_Overuse
24.91,54.15,129.55,Clay,7.04,116.0,40.0,33.0,Coffee,26.18,Coffee,DAP,60,30,60,High_Overuse
19.61,44.92,156.87,Clay,5.24,63.7,122.9,128.6,Rice,25.24,Rice,Urea,80,40,40,High_Overuse
29.36,65.87,400.0,Loamy,6.88,56.3,32.2,20.0,Groundnut,43.01,Groundnut,SSP,25,50,75,Slight_Overuse
25.0,62.18,800.0,Loamy,6.0,70.0,40.0,40.0,Jowar,47.41,Jowar,10:26:26 NPK,80,40,40,Normal
35.0,76.04,1000.0,Loamy,7.0,105.0,65.0,50.0,Cotton,23.58,Cotton,DAP,120,60,60,Normal
18.44,92.33,113.08,Sandy,6.27,14.0,29.9,37.8,Pomegranate,41.12,Pomegranate,13:32:26 NPK,50,50,100,Normal
15.42,57.11,400.0,Loamy,6.38,109.3,63.2,34.8,Wheat,5.73,Wheat,19:19:19 NPK,120,60,40,Normal
20.0,62.18,600.0,Loamy,7.5,130.0,80.0,40.0,Maize,33.72,Maize,SSP,120,60,40,Slight_Overuse
26.0,52.0,500.0,Clay,6.5,14.0,13.0,0.0,Pulses,25.32,Pulses,20-20,20,60,40,Normal
25.01,67.82,62.91,Loamy,6.53,78.0,58.0,15.0,Maize,47.1,Maize,17-17-17,120,60,40,Normal
21.84,53.9,236.97,Loamy,8.3,56.8,80.2,48.3,Soybean,27.32,Soybean,DAP,20,60,40,High_Overuse
28.67,85.64,110.83,Loamy,5.95,89.7,84.3,46.5,Banana,28.15,Banana,20-20,200,60,200,Slight_Overuse
22.17,90.27,124.47,Loamy,6.23,10.0,140.0,197.0,Apple,37.74,Apple,MOP,60,40,60,High_Overuse
25.0,62.18,1000.0,Loamy,7.0,25.0,40.0,20.0,Urad,9.8,Urad,SSP,20,50,30,Normal
15.66,14.76,78.34,Sandy,7.42,25.9,79.5,83.8,Chickpea,0.5,Chickpea,DAP,20,60,40,High_Overuse
30.0,62.18,700.0,Loamy,7.0,145.0,80.0,45.0,Maize,7.13,Maize,MOP,120,60,40,Slight_Overuse
23.74,86.2,107.21,Sandy,7.3,41.6,26.4,41.7,Pomegranate,37.38,Pomegranate,13:32:26 NPK,50,50,100,Normal
20.0,60.0,1200.0,Loamy,7.5,125.0,70.0,140.0,Sugarcane,3.92,Sugarcane,MOP,250,60,120,Normal
16.58,76.37,233.66,Loamy,7.63,23.9,107.0,87.6,Wheat,9.61,Wheat,DAP,120,60,40,High_Overuse
30.51,82.72,70.08,Sandy,5.59,25.0,121.0,201.0,Grapes,20.42,Grapes,MOP,60,60,80,High_Overuse
26.67,76.49,91.73,Loamy,6.28,89.0,85.0,55.0,Banana,43.38,Banana,20-20,200,60,200,Slight_Overuse
26.14,57.93,400.0,Loamy,6.99,101.8,54.0,107.3,Sugarcane,46.75,Sugarcane,Urea,250,60,120,Normal
23.73,61.05,400.0,Loamy,7.49,132.6,78.4,52.4,Maize,16.63,Maize,MOP,120,60,40,High_Overuse
25.0,62.18,500.0,Loamy,6.0,60.0,30.0,30.0,Moong,10.03,Moong,SSP,20,50,30,Slight_Overuse
32.07,53.06,136.54,Sandy,5.61,11.0,69.3,19.0,Pigeonpeas,42.66,Pigeonpeas,DAP,20,60,40,Normal
18.2,91.12,109.66,Sandy,7.01,13.0,7.0,43.0,Pomegranate,7.79,Pomegranate,13:32:26 NPK,50,50,100,Normal
